Date,Timestamp,Symbol,Open,High,Low,Close,Volume,MA_7,MA_30,Daily_Return,Percentage_Change,Volatility_30,Highest_30,Lowest_30,Average_Price
2026-08-07,1786132801,AMZN,272.8900146484375,278.3099975585937,272.75,274.4800109863281,31375313,269.70142909458707,252.26200052897136,0.00815397466052481,0.815397466052481,0.9123968055144237,287.1600036621094,226.1600036621093,252.26200052897136
2026-08-10,1786392002,AMZN,274.20001220703125,280.1400146484375,273.60009765625,278.0899963378906,34530747,275.7857142857143,253.8762502670288,0.013152088338200807,1.3152088338200807,0.8796209147885474,287.1600036621094,226.1600036621093,253.8762502670288
2026-08-11,1786455000,AMZN,278.3999938964844,278.8399963378906,271.3599853515625,272.2699890136719,29512425,275.884286063058,254.95823489918428,-0.02092850300572191,-2.092850300572191,0.8609925949495499,287.1600036621094,226.1600036621093,254.95823489918428
2026-08-12,1786564801,AMZN,273.2049865722656,273.4599914550781,267.1000061035156,267.2799987792969,29447706,273.49285888671875,255.64277733696832,-0.0183273604720513,-1.8327360472051302,0.8413883799801569,287.1600036621094,226.1600036621093,255.64277733696832
2026-08-13,1786627800,AMZN,267.2349853515625,269.5799865722656,264.7049865722656,265.1300048828125,30364977,271.73714338030135,256.14210510253906,-0.00804397600383,-0.804397600383,0.8183112818640487,287.1600036621094,226.1600036621093,256.14210510253906
2026-08-14,1786737601,AMZN,264.875,265.8099975585937,262.4200134277344,262.6499938964844,25946149,270.3085719517299,256.46749954223634,-0.009353943124710828,-0.9353943124710828,0.79743271255083,287.1600036621094,226.1600036621093,256.46749954223634
2026-08-17,1786996801,AMZN,265.44000244140625,265.75,258.3389892578125,261.3099975585937,41504334,268.7442844935826,256.6980946858724,-0.005101832739500489,-0.5101832739500489,0.7770081050231917,287.1600036621094,226.1600036621093,256.6980946858724
2026-08-18,1787083201,AMZN,260.6300048828125,262.1799011230469,257.7300109863281,259.45001220703125,31484780,266.5971418108259,256.8231818459251,-0.007117926481727377,-0.7117926481727377,0.7584960953750607,287.1600036621094,226.1600036621093,256.8231818459251
2026-08-19,1787169601,AMZN,260.8450012207031,266.3999938964844,258.5799865722656,265.8399963378906,32458494,264.8471418108259,257.21521725861925,0.02462896060980113,2.462896060980113,0.7456985332114217,287.1600036621094,226.1600036621093,257.21521725861925
2026-08-20,1787232600,AMZN,262.9049987792969,263.8399963378906,259.5199890136719,260.1099853515625,28294255,263.10999843052457,257.3358325958252,-0.021554360010767937,-2.1554360010767937,0.7353465862016721,287.1600036621094,226.1600036621093,257.3358325958252
2026-08-21,1787319000,AMZN,260.75,261.0799865722656,257.0350036621094,258.6300048828125,35440827,261.87428501674106,257.38759948730467,-0.005689825658748426,-0.5689825658748426,0.7198729943788441,287.1600036621094,226.1600036621093,257.38759948730467
2026-08-24,1787601601,AMZN,259.5199890136719,263.32000732421875,259.04998779296875,262.07000732421875,27975466,261.4371425083705,257.56769209641675,0.01330086369122152,1.330086369122152,0.7060254321421644,287.1600036621094,226.1600036621093,257.56769209641675
2026-08-25,1787688001,AMZN,262.6000061035156,263.87188720703125,259.8299865722656,261.0599975585937,25452240,261.21000017438615,257.69703674316406,-0.003853969311244154,-0.3853969311244154,0.6921707166127284,287.1600036621094,226.1600036621093,257.69703674316406
2026-08-26,1787751000,AMZN,261.2799987792969,262.04998779296875,258.239990234375,260.2799987792969,21405400,261.0628574916295,257.7892853873117,-0.002987814244201692,-0.2987814244201692,0.6790032511777084,287.1600036621094,226.1600036621093,257.7892853873117
2026-08-27,1787837400,AMZN,259.2300109863281,259.6600036621094,255.0200042724609,256.260009765625,35852900,260.60714285714283,257.73655174518456,-0.01544486334918349,-1.544486334918349,0.669302531620418,287.1600036621094,226.1600036621093,257.73655174518456
2026-08-28,1787947201,AMZN,258.32000732421875,267.5599975585937,257.7799987792969,266.42999267578125,49322804,260.6914280482701,258.02633310953775,0.03968618794425893,3.9686187944258933,0.671102918834656,287.1600036621094,226.1600036621093,258.02633310953775
2026-08-31,1788183000,AMZN,263.82501220703125,264.3599853515625,257.1499938964844,259.7699890136719,45422317,260.64285714285717,258.3523325602213,-0.02499719943397638,-2.499719943397638,0.666499141323236,287.1600036621094,226.1600036621093,258.08258007418726
2026-09-01,1788269400,AMZN,254.8300018310547,255.82000732421875,251.92999267578125,254.9199981689453,31415716,260.11285618373324,258.60349934895834,-0.018670327789371055,-1.8670327789371055,0.669024445277089,287.1600036621094,226.1600036621093,257.98374938964844
2026-09-02,1788355800,AMZN,254.25999450683597,256.239990234375,253.3999938964844,254.97999572753903,23856300,259.0999973842076,258.97033233642577,0.0002353583831189443,0.02353583831189443,0.6667615234744532,287.1600036621094,226.1600036621093,257.8927265514027
2026-07-20,1784554200,GOOGL,351.1499938964844,359.6700134277344,350.5199890136719,351.989990234375,24606836,351.989990234375,351.989990234375,,,,359.6700134277344,350.5199890136719,351.989990234375
2026-07-21,1784651557,GOOGL,350.8299865722656,351.1400146484375,347.5899963378906,349.4750061035156,9600754,350.7324981689453,350.7324981689453,-0.007145044463295003,-0.7145044463295003,,359.6700134277344,347.5899963378906,350.7324981689453
2026-07-22,1784731808,GOOGL,348.1549987792969,349.94000244140625,346.19000244140625,347.9599914550781,5953000,349.80832926432294,349.80832926432294,-0.0043351158794707745,-0.43351158794707745,0.0379600448225515,359.6700134277344,346.19000244140625,349.80832926432294
2026-07-23,1784813400,GOOGL,321.1300048828125,324.489990234375,314.9100036621094,317.69000244140625,69055767,341.77874755859375,341.77874755859375,-0.08699272835101146,-8.699272835101146,0.8966398074140115,359.6700134277344,314.9100036621094,341.77874755859375
2026-07-24,1784899800,GOOGL,318.31500244140625,324.17999267578125,317.3299865722656,319.739990234375,31306769,337.37099609375,337.37099609375,0.0064527929025617325,0.6452792902561733,0.8226455701561309,359.6700134277344,314.9100036621094,337.37099609375
2026-07-27,1785159000,GOOGL,325.0400085449219,330.4198913574219,324.4599914550781,326.5599975585937,28340389,335.5691630045573,335.5691630045573,0.021329854045530894,2.1329854045530894,0.8068746763042279,359.6700134277344,314.9100036621094,335.5691630045573
2026-07-28,1785245400,GOOGL,327.8999938964844,335.8800048828125,324.44000244140625,333.7099914550781,27157077,335.3035670689174,335.3035670689174,0.021894885931953434,2.1894885931953434,0.7744815767621068,359.6700134277344,314.9100036621094,335.3035670689174
2026-07-29,1785331800,GOOGL,334.5199890136719,342.5,331.6199951171875,336.7099914550781,26972279,333.12071010044644,335.4793701171875,0.008989841709321045,0.8989841709321045,0.7177314913763323,359.6700134277344,314.9100036621094,335.4793701171875
2026-07-30,1785418200,GOOGL,334.19500732421875,336.510009765625,330.3399963378906,333.6600036621094,29924768,330.8614240373884,335.27721828884546,-0.009058204004545156,-0.9058204004545156,0.664880412106893,359.6700134277344,314.9100036621094,335.27721828884546
2026-07-31,1785504600,GOOGL,341.5,358.54998779296875,340.0,356.1300048828125,46347613,332.02856881277904,337.3624969482422,0.0673440057965653,6.73440057965653,0.778211234272091,359.6700134277344,314.9100036621094,337.3624969482422
2026-08-03,1785787201,GOOGL,365.239990234375,376.6932067871094,363.3500061035156,373.510009765625,38121117,340.0028555733817,340.6486344770952,0.04880241665829743,4.880241665829743,0.7861884100924681,376.6932067871094,314.9100036621094,340.6486344770952
2026-08-04,1785873601,GOOGL,367.6488037109375,380.5199890136719,367.5400085449219,377.6499938964844,35493839,348.2757132393973,343.7320810953776,0.011083997811617285,1.1083997811617285,0.7462657247790276,380.5199890136719,314.9100036621094,343.7320810953776
2026-08-05,1785936600,GOOGL,382.9400024414063,384.4700012207031,356.82000732421875,362.4299926757813,46331184,353.3999982561384,345.17038198617786,-0.040301870691609065,-4.030187069160906,0.7580886473235725,384.4700012207031,314.9100036621094,345.17038198617786
2026-08-06,1786023000,GOOGL,360.7699890136719,364.1258850097656,356.8800048828125,357.75,24988687,356.8342851911272,346.0689261300223,-0.012912818393503889,-1.2912818393503889,0.7308016331715386,384.4700012207031,314.9100036621094,346.0689261300223
2026-08-07,1786132800,GOOGL,356.7650146484375,358.8999938964844,353.7799987792969,354.29998779296875,19720908,359.3471418108259,346.61766357421874,-0.009643639991701591,-0.9643639991701591,0.7046160409779822,384.4700012207031,314.9100036621094,346.61766357421874
2026-08-10,1786392001,GOOGL,355.17498779296875,357.6099853515625,352.7099914550781,357.5199890136719,18914905,362.7557111467634,347.29905891418457,0.009088346970490768,0.9088346970490768,0.6801253052832694,384.4700012207031,314.9100036621094,347.29905891418457
2026-08-11,1786455000,GOOGL,355.8999938964844,356.8099975585937,343.3949890136719,343.79998779296875,28664272,360.99428013392856,347.0932312011719,-0.038375480091487835,-3.8375480091487835,0.6842954475814504,384.4700012207031,314.9100036621094,347.0932312011719
2026-08-12,1786541400,GOOGL,346.0,346.4800109863281,340.8800048828125,343.5400085449219,23857798,356.71285138811385,346.89582994249133,-0.0007561933021458245,-0.07561933021458245,0.6625663966549818,384.4700012207031,314.9100036621094,346.89582994249133
2026-08-13,1786627800,GOOGL,345.6199951171875,347.92999267578125,343.760009765625,346.3599853515625,17607761,352.2428501674107,346.8676275956003,0.008208583386210888,0.8208583386210888,0.6440782785382801,384.4700012207031,314.9100036621094,346.8676275956003
2026-08-14,1786737601,GOOGL,346.5400085449219,350.45001220703125,344.5,345.8999938964844,16891717,349.8814217703683,346.81924591064455,-0.0013280733183171911,-0.1328073318317191,0.6259462123026587,384.4700012207031,314.9100036621094,346.81924591064455
2026-08-17,1786996801,GOOGL,346.260009765625,347.25,341.92999267578125,344.0,18214810,347.9171360560826,346.6849961053757,-0.005492899479648372,-0.5492899479648372,0.6096392223178159,384.4700012207031,314.9100036621094,346.6849961053757
2026-08-18,1787083201,GOOGL,342.45001220703125,344.8699035644531,340.19000244140625,344.20001220703125,19171000,346.47428240094865,346.5720422918146,0.0005814308343932151,0.05814308343932151,0.594225256517447,384.4700012207031,314.9100036621094,346.5720422918146
2026-08-19,1787169601,GOOGL,342.4549865722656,346.7300109863281,340.6600036621094,344.7200012207031,19596813,344.64571271623885,346.4915187669837,0.0015107175921862392,0.15107175921862392,0.5799680997179508,384.4700012207031,314.9100036621094,346.4915187669837
2026-08-20,1787232600,GOOGL,342.7950134277344,343.8999938964844,338.5650939941406,340.6700134277344,18535291,344.19857352120533,346.24895604451496,-0.011748630130619553,-1.1748630130619553,0.5684020379141828,384.4700012207031,314.9100036621094,346.24895604451496
2026-08-21,1787319000,GOOGL,342.3525085449219,346.20001220703125,340.3999938964844,344.82000732421875,20779426,344.38143048967635,346.1917980957031,0.012181858493291564,1.2181858493291564,0.5582768887624907,384.4700012207031,314.9100036621094,346.1917980957031
2026-08-24,1787601601,GOOGL,343.614990234375,351.6000061035156,342.5,348.0599975585937,26279090,344.6242893763951,346.2636519211989,0.009396178196030558,0.9396178196030558,0.5478138402158915,384.4700012207031,314.9100036621094,346.2636519211989
2026-08-25,1787688001,GOOGL,349.375,350.1600036621094,345.6099853515625,346.9599914550781,20600170,344.77571759905135,346.28944227430554,-0.0031603922060315925,-0.31603922060315925,0.5368723345782515,384.4700012207031,314.9100036621094,346.28944227430554
2026-08-26,1787751000,GOOGL,346.6199951171875,346.8800048828125,340.17999267578125,342.0,20292400,344.49000331333707,346.13624790736606,-0.014295571758221937,-1.4295571758221937,0.5290027712799003,384.4700012207031,314.9100036621094,346.13624790736606
2026-08-27,1787837400,GOOGL,339.6700134277344,341.69000244140625,338.5199890136719,340.6499938964844,23352300,343.9828578404018,345.94706673457705,-0.003947386267589503,-0.39473862675895033,0.5192470467076509,384.4700012207031,314.9100036621094,345.94706673457705
2026-08-28,1787947201,GOOGL,340.7550048828125,349.1400146484375,340.2699890136719,346.5899963378906,25240919,344.25,345.96849772135414,0.01743725979109012,1.743725979109012,0.5139826842469576,384.4700012207031,314.9100036621094,345.96849772135414
2026-08-31,1788183000,GOOGL,343.697998046875,344.5899963378906,337.156005859375,339.3500061035156,33315062,344.0614275251116,345.5471649169922,-0.02088920716371956,-2.088920716371956,0.510183328782182,384.4700012207031,314.9100036621094,345.75499799174645
2026-09-01,1788269400,GOOGL,336.0,337.20001220703125,333.0599975585937,335.0199890136719,21023431,342.6614249093192,345.0653310139974,-0.012759737769160173,-1.2759737769160173,0.5114269795313593,384.4700012207031,314.9100036621094,345.41952896118164
2026-09-02,1788355800,GOOGL,334.0599975585937,340.0,332.82000732421875,337.1199951171875,22525400,341.0985674176897,344.70399780273436,0.006268300914516356,0.6268300914516356,0.5119085692609625,384.4700012207031,314.9100036621094,345.16802793560606
2026-07-20,1784554200,MSFT,391.1000061035156,403.1799926757813,389.6700134277344,402.2900085449219,27729614,402.2900085449219,402.2900085449219,,,,403.1799926757813,389.6700134277344,402.2900085449219
2026-07-21,1784651559,MSFT,398.8049926757813,401.4700012207031,396.3200073242188,398.0299987792969,11093377,400.1600036621094,400.1600036621094,-0.010589399873572325,-1.0589399873572325,,403.1799926757813,389.6700134277344,400.1600036621094
2026-07-22,1784731807,MSFT,399.5799865722656,401.0,388.2001037597656,388.6199951171875,6364794,396.31333414713544,396.31333414713544,-0.0236414433358505,-2.36414433358505,0.1763233975789053,403.1799926757813,388.2001037597656,396.31333414713544
2026-07-23,1784813400,MSFT,389.9649963378906,391.7799987792969,377.3999938964844,381.5799865722656,30277693,392.62999725341797,392.62999725341797,-0.018115404851464123,-1.8115404851464123,0.12516642064452296,403.1799926757813,377.3999938964844,392.62999725341797
2026-07-24,1784899800,MSFT,387.0499877929688,389.0299987792969,380.6499938964844,381.7000122070313,27544509,390.4440002441406,390.4440002441406,0.0003145490827332065,0.03145490827332065,0.19808323954678564,403.1799926757813,377.3999938964844,390.4440002441406
2026-07-27,1785159000,MSFT,390.0700073242188,394.2000122070313,387.989990234375,389.1000061035156,27753671,390.2200012207031,390.2200012207031,0.019386936494177,1.9386936494176998,0.32563154158240376,403.1799926757813,377.3999938964844,390.2200012207031
2026-07-28,1785245400,MSFT,393.1600036621094,400.3200073242188,391.2999877929688,393.3500061035156,32162591,390.6671447753906,390.6671447753906,0.010922641823010837,1.0922641823010837,0.32149029193808887,403.1799926757813,377.3999938964844,390.6671447753906
2026-07-29,1785331800,MSFT,393.3999938964844,401.25,388.7430114746094,390.5400085449219,42418496,388.9885733468192,390.65125274658203,-0.007143758777149345,-0.7143758777149345,0.2945799178828083,403.1799926757813,377.3999938964844,390.65125274658203
2026-07-30,1785418200,MSFT,438.5,458.6900024414063,432.4400024414063,451.1000061035156,109342280,396.5700029645647,397.3677808973524,0.15506733300956488,15.506733300956487,1.10932387714467,458.6900024414063,377.3999938964844,397.3677808973524
2026-07-31,1785504600,MSFT,449.5849914550781,466.8399963378906,449.552001953125,464.7200012207031,56468734,407.4414324079241,404.1030029296875,0.030192850660396786,3.0192850660396786,1.0417316263625271,466.8399963378906,377.3999938964844,404.1030029296875
2026-08-03,1785787201,MSFT,476.3949890136719,491.6400146484375,475.0000915527344,487.6499938964844,61678582,422.5942905970982,411.69818392666906,0.049341523101114504,4.93415231011145,1.0009591930155841,491.6400146484375,377.3999938964844,411.69818392666906
2026-08-04,1785873601,MSFT,480.7550048828125,499.4399108886719,479.1700134277344,492.80999755859375,49565875,438.46714564732144,418.4575017293294,0.010581367223813976,1.0581367223813976,0.9513361094966024,499.4399108886719,377.3999938964844,418.4575017293294
2026-08-05,1785936600,MSFT,496.3550109863281,498.2099914550781,485.6799926757813,487.4599914550781,30476807,452.51857212611606,423.765385554387,-0.010856123313284671,-1.0856123313284671,0.9225500932502823,499.4399108886719,377.3999938964844,423.765385554387
2026-08-06,1786023000,MSFT,488.8900146484375,501.5549926757813,488.5249938964844,499.8599853515625,32788866,467.7342834472656,429.2007141113281,0.02543797258000624,2.543797258000624,0.8843729811721308,501.5549926757813,377.3999938964844,429.2007141113281
2026-08-07,1786132800,MSFT,499.2099914550781,505.1799926757813,498.7300109863281,499.989990234375,24137816,483.3699951171875,433.9199991861979,0.0002600825963716691,0.02600825963716691,0.854364366120959,505.1799926757813,377.3999938964844,433.9199991861979
2026-08-10,1786392001,MSFT,503.4400024414063,513.7260131835938,502.5,506.05999755859375,31137345,491.22142246791293,438.42874908447266,0.012140257690705702,1.2140257690705702,0.823568415467281,513.7260131835938,377.3999938964844,438.42874908447266
2026-08-11,1786455000,MSFT,504.0050048828125,505.3299865722656,499.5499877929688,503.80999755859375,22984523,496.8057076590402,442.274704877068,-0.0044461131305670865,-0.44461131305670865,0.801741968591713,513.7260131835938,377.3999938964844,442.274704877068
2026-08-12,1786564801,MSFT,500.239990234375,501.5,491.5199890136719,492.4299926757813,27275247,497.48856462751115,445.0611097547743,-0.022587890152951817,-2.2587890152951817,0.7955092308402681,513.7260131835938,377.3999938964844,445.0611097547743
